video_id,t_start,t_end,score
3_49,707.14,725.98,0.9996
3_49,943.23,1022.66,0.9986
3_49,677.83,689.88,0.9986
3_49,617.61,627.66,0.9981
3_49,885.82,903.07,0.9967
3_49,647.32,677.04,0.9962
3_49,906.29,931.2,0.9961
3_49,628.86,638.49,0.9959
3_49,779.01,801.9,0.9928
3_49,804.3,818.76,0.9881
3_49,729.21,746.13,0.987
3_49,840.84,859.32,0.9833
3_49,694.7,701.12,0.9744
3_49,943.37,1022.69,0.136
3_49,647.36,677.03,0.1357
3_49,885.81,903.07,0.1352
3_49,906.28,931.18,0.1351
3_49,804.31,818.75,0.1336
3_49,677.83,689.89,0.1325
3_49,725.67,728.22,0.0238
3_49,906.27,931.18,0.018
3_49,647.36,677.06,0.0175
3_49,756.83,762.02,0.013
3_49,866.76,943.07,0.0088
3_49,699.13,733.8,0.0084
3_49,821.95,841.87,0.0075
3_49,679.66,685.74,0.0074
3_49,1113.1,1123.73,0.0071
3_49,639.48,644.68,0.0066
3_49,1017.55,1023.51,0.0065
3_49,833.66,836.83,0.0058
3_49,1038.07,1044.14,0.0057
3_49,744.82,765.98,0.0053
3_49,616.69,627.07,0.005
3_49,852.65,858.26,0.0049
3_49,957.65,1005.75,0.0049
3_49,870.97,873.75,0.0038
3_49,886.96,897.6,0.0037
3_49,1103.19,1108.88,0.0033
3_49,723.95,763.41,0.0033
3_49,1126.64,1129.55,0.0026
3_49,843.65,855.16,0.0026
3_49,943.32,949.31,0.0026
3_49,865.27,876.29,0.0025
3_49,887.85,890.2,0.0024
3_49,801.69,820.32,0.0023
3_49,1090.52,1102.6,0.0022
3_49,1121.12,1127.74,0.002
3_49,855.29,857.92,0.002
3_49,712.16,715.03,0.0019
3_49,626.41,644.91,0.0018
3_49,810.94,816.71,0.0017
3_49,1050.39,1126.96,0.0017
3_49,984.46,995.97,0.0017
3_49,974.1,979.9,0.0016
3_49,1035.38,1055.84,0.0016
3_49,675.84,692.46,0.0015
3_49,695.25,701.08,0.0013
3_49,776.67,782.45,0.0013
3_49,1084.25,1095.6,0.0013
3_49,705.28,723.68,0.0011
3_49,614.26,617.41,0.0011
3_49,822.36,828.41,0.0011
3_49,1133.56,1153.7,0.0011
3_49,929.86,932.47,0.0011
3_49,768.39,780.13,0.0011
3_49,1063.86,1066.15,0.0011
3_49,861.03,863.82,0.0011
16_17,1170.11,1228.8,0.9992
16_17,1149.87,1167.36,0.9983
16_17,1121.22,1142.8,0.9979
16_17,917.9,956.3,0.9975
16_17,959.85,997.85,0.9975
16_17,747.42,789.82,0.9965
16_17,618.19,651.02,0.9961
16_17,1000.57,1040.52,0.9931
16_17,1080.68,1115.8,0.9912
16_17,682.44,707.99,0.9876
16_17,653.85,679.3,0.9873
16_17,860.93,915.17,0.9867
16_17,1045.69,1074.34,0.9844
16_17,794.56,857.16,0.9838
16_17,1149.9,1167.39,0.1371
16_17,1121.24,1142.84,0.136
16_17,1000.51,1040.51,0.1346
16_17,618.22,651.04,0.1343
16_17,1080.69,1115.81,0.1331
16_17,794.56,857.16,0.1329
16_17,682.45,707.97,0.1319
16_17,1045.65,1074.35,0.1317
16_17,1086.38,1089.43,0.0377
16_17,950.47,956.44,0.0298
16_17,890.45,915.5,0.0211
16_17,794.51,857.1,0.018
16_17,998.28,1007.43,0.0146
16_17,1073.71,1084.7,0.0113
16_17,1085.81,1092.32,0.0099
16_17,787.92,790.57,0.0073
16_17,982.67,997.57,0.0071
16_17,746.86,749.79,0.0065
16_17,937.43,957.43,0.0063
16_17,641.16,651.61,0.006
16_17,860.67,865.35,0.0055
16_17,1001.2,1007.89,0.0055
16_17,857.45,892.38,0.005
16_17,740.39,746.67,0.0047
16_17,917.43,923.95,0.0042
16_17,959.12,980.16,0.0039
16_17,1062.59,1073.65,0.0038
16_17,1171.39,1200.28,0.0034
16_17,787.71,793.32,0.0033
16_17,860.66,871.73,0.003
16_17,1044.75,1048.56,0.0029
16_17,1072.52,1082.3,0.0027
16_17,710.77,744.7,0.0027
16_17,871.69,893.84,0.0025
16_17,1084.2,1095.8,0.0025
16_17,1173.37,1228.8,0.0025
16_17,915.14,955.69,0.0023
16_17,997.65,1068.48,0.0023
16_17,1078.72,1081.32,0.0022
16_17,646.48,651.97,0.0021
16_17,744.11,747.09,0.0021
16_17,774.85,792.41,0.002
16_17,761.81,764.57,0.0019
16_17,1048.07,1051.14,0.0019
16_17,1172.68,1186.11,0.0019
16_17,653.55,658.96,0.0017
16_17,1067.94,1139.64,0.0016
16_17,914.62,916.89,0.0015
16_17,679.73,682.52,0.0015
16_17,637.49,643.16,0.0015
16_17,665.65,678.68,0.0014
16_17,734.1,740.02,0.0013
16_17,889.06,914.86,0.0013
16_17,1166.48,1172.25,0.0012
16_17,1015.74,1040.72,0.0012
16_17,789.03,791.81,0.0012
16_17,1145.76,1148.71,0.0012
16_17,871.07,873.57,0.0011
15_39,843.46,856.73,0.998
15_39,908.02,910.67,0.9975
15_39,1016.53,1045.31,0.9961
15_39,1053.06,1058.07,0.9958
15_39,806.42,827.92,0.9956
15_39,866.44,896.24,0.9953
15_39,1005.89,1013.26,0.9952
15_39,1046.58,1051.58,0.9941
15_39,629.45,661.32,0.9927
15_39,985.82,1004.3,0.9926
15_39,664.17,682.79,0.9916
15_39,689.46,703.75,0.9893
15_39,929.24,941.63,0.9879
15_39,619.15,626.7,0.9793
15_39,961.36,977.58,0.9717
15_39,727.65,770.67,0.9706
15_39,943.4,959.9,0.9685
15_39,886.78,890.56,0.9532
15_39,1016.54,1045.35,0.1351
15_39,1046.58,1051.58,0.135
15_39,629.51,661.32,0.135
15_39,1053.06,1058.07,0.1349
15_39,1005.89,1013.26,0.1347
15_39,806.42,827.93,0.1344
15_39,689.47,703.75,0.134
15_39,929.23,941.63,0.1338
15_39,843.46,856.72,0.1328
15_39,866.45,896.25,0.1287
15_39,629.48,661.31,0.0182
15_39,804.9,808.03,0.0154
15_39,1012.02,1016.84,0.011
15_39,829.6,842.3,0.0091
15_39,779.17,800.99,0.0085
15_39,660.31,662.74,0.007
15_39,986.26,1025.8,0.0066
15_39,615.39,627.48,0.0063
15_39,934.88,940.75,0.0058
15_39,1101.06,1112.42,0.0055
15_39,607.14,621.09,0.0052
15_39,620.53,623.31,0.0051
15_39,1077.29,1097.6,0.0049
15_39,888.18,899.46,0.0048
15_39,988.04,993.97,0.0047
15_39,812.95,825.21,0.0045
15_39,942.56,961.29,0.0044
15_39,802.29,808.36,0.0043
15_39,646.83,658.37,0.0043
15_39,630.03,642.31,0.0039
15_39,837.39,840.25,0.0038
15_39,1057.36,1075.92,0.0037
15_39,758.56,768.62,0.0036
15_39,1140.32,1143.31,0.0035
15_39,990.55,1001.52,0.0031
15_39,741.41,744.55,0.0029
15_39,781.92,784.95,0.0028
15_39,962.12,964.28,0.0027
15_39,997.62,1000.37,0.0027
15_39,711.99,717.03,0.0026
15_39,1105.43,1143.57,0.0026
15_39,856.23,867.9,0.0022
15_39,959.58,962.42,0.002
15_39,1004.89,1016.12,0.002
15_39,1074.89,1079.84,0.0019
15_39,666.45,678.92,0.0019
15_39,987.08,989.46,0.0018
15_39,1028.72,1040.64,0.0018
15_39,996.68,999.13,0.0018
15_39,1114.62,1125.89,0.0018
15_39,1018.45,1029.67,0.0017
15_39,1058.98,1065.43,0.0017
15_39,1086.1,1091.91,0.0016
15_39,941.05,943.76,0.0016
15_39,809.37,812.12,0.0016
15_39,873.65,879.77,0.0016
15_39,795.9,798.87,0.0015
15_39,1136.92,1139.43,0.0015
15_39,973.99,985.16,0.0015
15_39,623.97,708.04,0.0015
15_39,751.56,756.89,0.0014
15_39,826.08,829.15,0.0014
15_39,769.05,780.52,0.0014
15_39,947.27,950.06,0.0014
15_39,1102.75,1105.33,0.0014
15_39,880.88,966.33,0.0013
15_39,824.39,826.75,0.0012
15_39,1057.62,1060.0,0.0012
15_39,668.61,671.3,0.0011
15_39,918.77,929.15,0.0011
15_39,883.99,886.75,0.0011
15_39,794.06,796.46,0.0011
15_39,1111.32,1117.39,0.0011
15_39,827.18,844.84,0.001
15_39,1081.03,1084.13,0.001
15_39,1042.31,1047.37,0.001
15_39,767.55,804.44,0.001
9_13,755.13,775.2,0.9997
9_13,665.6,683.8,0.9996
9_13,900.15,914.5,0.9982
9_13,802.51,817.34,0.9978
9_13,776.14,796.29,0.9974
9_13,620.18,665.1,0.9964
9_13,836.93,894.46,0.9942
9_13,817.35,836.99,0.9917
9_13,893.93,901.1,0.9913
9_13,688.6,716.79,0.9853
9_13,726.37,749.38,0.9667
9_13,755.14,775.2,0.1351
9_13,620.15,665.13,0.1348
9_13,900.16,914.5,0.1341
9_13,688.59,716.81,0.133
9_13,893.92,901.1,0.1324
9_13,836.98,894.35,0.1315
9_13,900.14,914.5,0.0181
9_13,688.58,716.83,0.0178
9_13,1022.69,1033.77,0.0146
9_13,639.08,728.8,0.0095
9_13,1041.29,1044.15,0.0077
9_13,1096.27,1098.77,0.0067
9_13,1027.32,1045.93,0.0061
9_13,843.2,854.74,0.0059
9_13,667.14,678.4,0.0052
9_13,1091.05,1094.38,0.0047
9_13,715.98,721.92,0.004
9_13,953.16,955.93,0.0039
9_13,831.42,906.79,0.0036
9_13,914.52,937.54,0.0035
9_13,1124.11,1146.62,0.0033
9_13,702.13,714.77,0.0031
9_13,691.77,703.96,0.0029
9_13,855.12,857.86,0.0027
9_13,756.23,767.58,0.0026
9_13,897.8,899.89,0.0023
9_13,842.09,864.27,0.0022
9_13,1039.36,1050.74,0.002
9_13,805.3,811.3,0.0019
9_13,944.78,951.41,0.0019
9_13,1052.31,1055.41,0.0019
9_13,922.08,927.41,0.0019
9_13,728.63,739.22,0.0018
9_13,1025.39,1028.01,0.0018
9_13,613.45,683.54,0.0017
9_13,789.79,835.91,0.0017
9_13,927.59,1013.21,0.0017
9_13,1086.59,1106.93,0.0016
9_13,719.25,721.67,0.0016
9_13,973.13,978.78,0.0015
9_13,725.57,728.36,0.0014
9_13,888.91,894.67,0.0013
9_13,1045.58,1057.93,0.0012
9_13,623.06,635.24,0.0012
9_13,934.24,936.82,0.0012
9_13,996.34,1002.32,0.0012
9_13,639.77,642.35,0.0012
9_13,1153.47,1156.55,0.0012
9_13,717.46,752.81,0.0011
9_13,1097.15,1109.26,0.0011
9_13,905.96,912.0,0.0011
9_13,894.91,898.12,0.0011
9_13,876.83,882.75,0.0011
9_13,1020.9,1023.73,0.0011
9_13,818.13,824.35,0.0011
9_13,970.73,973.65,0.001
20_19,1025.24,1051.3,0.9995
20_19,769.53,809.46,0.9988
20_19,1052.1,1204.76,0.9985
20_19,648.76,667.95,0.9977
20_19,1205.57,1212.24,0.9977
20_19,979.95,1006.49,0.996
20_19,813.18,902.01,0.9954
20_19,910.93,977.27,0.9948
20_19,671.6,703.8,0.9912
20_19,713.4,767.27,0.9909
20_19,1212.26,1228.8,0.9771
20_19,614.91,648.21,0.9599
20_19,979.93,1006.51,0.1356
20_19,648.76,667.96,0.1354
20_19,769.55,809.39,0.1352
20_19,1205.58,1212.24,0.1343
20_19,671.62,703.8,0.1337
20_19,1025.21,1051.32,0.1337
20_19,910.94,977.19,0.1321
20_19,713.33,767.24,0.1304
20_19,671.57,703.83,0.0182
20_19,1205.58,1212.24,0.018
20_19,1025.26,1051.28,0.0177
20_19,807.58,810.58,0.0107
20_19,1197.47,1204.77,0.0103
20_19,1005.88,1024.55,0.0057
20_19,812.99,864.08,0.0046
20_19,633.21,645.96,0.004
20_19,1054.76,1171.91,0.0039
20_19,768.62,795.25,0.0032
20_19,1213.7,1228.8,0.0028
20_19,1142.14,1164.94,0.0028
20_19,1048.01,1051.23,0.0027
20_19,615.87,632.92,0.0024
20_19,918.95,974.09,0.0023
20_19,993.95,1000.29,0.0021
20_19,741.94,767.21,0.002
20_19,972.64,975.78,0.0019
20_19,865.69,868.79,0.0017
20_19,913.98,937.83,0.0017
20_19,846.79,896.49,0.0017
20_19,1139.82,1197.3,0.0014
20_19,1208.4,1211.73,0.0013
20_19,1093.92,1117.6,0.0012
20_19,881.65,884.91,0.0012
20_19,669.2,680.54,0.0011
20_19,987.17,1001.27,0.001
17_43,617.21,635.2,0.9991
17_43,848.45,856.88,0.9984
17_43,742.99,805.01,0.9975
17_43,877.33,894.77,0.9975
17_43,648.55,666.91,0.9958
17_43,635.41,645.34,0.9954
17_43,864.01,876.39,0.9924
17_43,672.55,694.09,0.9918
17_43,701.83,734.01,0.9861
17_43,810.95,846.19,0.9733
17_43,742.95,804.86,0.1349
17_43,877.33,894.77,0.1337
17_43,848.45,856.89,0.132
17_43,1024.26,1030.08,0.0195
17_43,743.04,804.98,0.0185
17_43,663.71,702.52,0.0105
17_43,729.92,735.58,0.007
17_43,606.94,643.68,0.0065
17_43,888.62,894.3,0.0057
17_43,1003.9,1006.73,0.0044
17_43,687.97,691.0,0.0041
17_43,1034.01,1055.49,0.0038
17_43,726.5,732.49,0.0034
17_43,813.82,852.5,0.0034
17_43,679.52,685.88,0.0032
17_43,775.14,786.2,0.0031
17_43,706.66,726.43,0.0027
17_43,873.48,875.96,0.0027
17_43,1011.39,1023.92,0.0023
17_43,887.58,964.35,0.0023
17_43,752.16,774.2,0.0023
17_43,649.05,661.07,0.0021
17_43,838.62,849.07,0.002
17_43,752.2,755.21,0.002
17_43,684.43,687.45,0.0019
17_43,1049.99,1055.61,0.0019
17_43,857.48,876.49,0.0019
17_43,634.55,650.22,0.0016
17_43,672.44,675.62,0.0016
17_43,821.56,841.71,0.0016
17_43,1102.71,1105.29,0.0016
17_43,1117.91,1124.23,0.0016
17_43,910.31,915.86,0.0016
17_43,983.2,1004.85,0.0016
17_43,657.41,663.05,0.0015
17_43,667.23,670.36,0.0014
17_43,956.08,968.06,0.0014
17_43,1028.78,1033.94,0.0014
17_43,724.37,730.66,0.0013
17_43,744.69,750.37,0.0013
17_43,728.06,739.64,0.0013
17_43,937.13,942.65,0.0012
17_43,632.84,635.46,0.0012
17_43,1056.53,1092.97,0.0012
17_43,974.7,984.57,0.0011
17_43,1092.92,1104.4,0.0011
17_43,717.55,720.25,0.0011
17_43,1033.3,1044.02,0.0011
17_43,935.68,938.24,0.001
3_46,891.44,901.45,0.9996
3_46,869.62,885.36,0.9995
3_46,828.53,847.8,0.999
3_46,737.72,749.87,0.9982
3_46,900.69,977.08,0.9971
3_46,712.33,725.56,0.9971
3_46,725.59,737.0,0.9956
3_46,754.88,775.61,0.9943
3_46,655.5,686.96,0.9927
3_46,619.76,624.76,0.9915
3_46,626.18,654.06,0.9862
3_46,847.11,853.54,0.984
3_46,691.25,707.35,0.9833
3_46,786.33,801.35,0.9678
3_46,737.73,749.88,0.1359
3_46,828.54,847.8,0.1352
3_46,869.62,885.36,0.1345
3_46,712.35,725.57,0.1341
3_46,619.77,624.77,0.134
3_46,655.51,686.96,0.1333
3_46,754.89,775.61,0.1332
3_46,847.11,853.54,0.1316
3_46,614.4,617.44,0.0366
3_46,1126.17,1131.32,0.0222
3_46,737.73,749.87,0.0181
3_46,712.34,725.56,0.0181
3_46,809.24,828.5,0.0172
3_46,851.44,870.61,0.0117
3_46,1070.43,1073.33,0.0101
3_46,885.46,888.33,0.0099
3_46,1026.78,1038.38,0.0091
3_46,1121.26,1126.92,0.0067
3_46,777.6,800.89,0.0065
3_46,813.05,825.66,0.0059
3_46,1047.16,1069.16,0.0059
3_46,887.69,923.35,0.0058
3_46,832.0,844.45,0.0047
3_46,1137.09,1143.28,0.0044
3_46,612.73,618.81,0.0042
3_46,747.0,823.55,0.0037
3_46,1085.61,1098.62,0.0033
3_46,654.05,656.76,0.0031
3_46,962.75,973.96,0.003
3_46,815.57,887.17,0.0029
3_46,908.01,990.4,0.0028
3_46,1066.06,1071.24,0.0028
3_46,885.05,901.93,0.0024
3_46,1095.85,1101.57,0.0023
3_46,828.91,831.89,0.0022
3_46,682.22,691.79,0.002
3_46,774.58,780.83,0.002
3_46,970.8,1008.44,0.002
3_46,725.28,736.39,0.002
3_46,1034.02,1118.7,0.0018
3_46,614.41,652.37,0.0018
3_46,614.53,619.97,0.0017
3_46,849.38,852.2,0.0015
3_46,836.51,847.76,0.0015
3_46,1097.41,1100.08,0.0014
3_46,869.1,880.31,0.0014
3_46,958.3,963.49,0.0014
3_46,688.9,726.17,0.0014
3_46,1125.71,1128.31,0.0014
3_46,787.92,794.95,0.0014
3_46,846.43,858.69,0.0013
3_46,1114.56,1154.63,0.0013
3_46,719.6,722.66,0.0013
3_46,901.59,924.85,0.0013
3_46,1067.55,1070.14,0.0013
3_46,672.05,678.14,0.0012
3_46,632.05,702.69,0.0012
3_46,930.16,933.25,0.0012
3_46,784.72,787.36,0.0012
3_46,751.12,756.8,0.0011
3_46,890.19,909.56,0.0011
3_46,979.14,989.07,0.0011
3_46,761.7,773.25,0.0011
3_46,983.18,1063.48,0.0011
21_44,783.51,805.33,0.9998
21_44,1001.94,1033.48,0.999
21_44,1069.09,1082.84,0.9983
21_44,893.56,964.68,0.9977
21_44,650.01,667.78,0.9976
21_44,963.91,994.64,0.9974
21_44,1098.21,1119.27,0.9954
21_44,701.74,763.34,0.9942
21_44,621.66,648.38,0.9934
21_44,1082.85,1098.21,0.9921
21_44,827.14,883.04,0.9877
21_44,1031.88,1051.28,0.9827
21_44,803.72,819.09,0.9817
21_44,1049.66,1070.71,0.9777
21_44,650.0,667.79,0.1352
21_44,893.56,964.7,0.1351
21_44,1082.86,1098.2,0.1345
21_44,621.67,648.38,0.1336
21_44,1069.08,1082.84,0.1327
21_44,1049.66,1070.7,0.1319
21_44,1082.85,1098.2,0.0182
21_44,858.03,881.48,0.0103
21_44,941.62,962.74,0.0095
21_44,614.82,617.25,0.0093
21_44,761.72,774.22,0.0087
21_44,622.24,624.86,0.0071
21_44,896.08,908.5,0.0063
21_44,653.02,665.04,0.0061
21_44,1003.08,1005.42,0.0047
21_44,679.04,690.71,0.0046
21_44,625.02,631.46,0.0041
21_44,1136.23,1142.14,0.004
21_44,826.65,837.31,0.004
21_44,1142.56,1148.67,0.0039
21_44,1001.95,1004.3,0.0035
21_44,1097.57,1108.93,0.0034
21_44,844.61,847.25,0.0033
21_44,697.03,702.62,0.0032
21_44,1090.28,1096.65,0.0032
21_44,1120.32,1125.9,0.0032
21_44,737.16,739.97,0.0032
21_44,967.37,986.9,0.0031
21_44,679.08,764.61,0.003
21_44,1070.1,1076.28,0.003
21_44,1003.09,1037.62,0.0029
21_44,1061.78,1067.54,0.0029
21_44,1097.44,1100.15,0.0029
21_44,706.3,718.18,0.0027
21_44,1109.15,1111.84,0.0026
21_44,788.6,791.51,0.0026
21_44,781.85,786.33,0.0025
21_44,855.86,861.72,0.0025
21_44,647.53,683.28,0.0025
21_44,889.91,895.92,0.0025
21_44,721.92,728.39,0.0024
21_44,731.52,754.23,0.0024
21_44,1157.7,1163.52,0.0021
21_44,906.01,911.71,0.002
21_44,972.05,978.27,0.002
21_44,1100.78,1103.82,0.002
21_44,1012.31,1018.37,0.0019
21_44,864.69,867.42,0.0019
21_44,837.0,848.2,0.0018
21_44,1105.95,1117.6,0.0018
21_44,875.37,885.75,0.0016
21_44,715.51,718.36,0.0015
21_44,804.72,823.52,0.0015
21_44,850.62,856.33,0.0015
21_44,1103.2,1108.63,0.0014
21_44,726.94,812.75,0.0014
21_44,1068.69,1085.96,0.0013
21_44,692.57,698.57,0.0012
21_44,1051.6,1054.02,0.0012
21_44,668.9,674.88,0.0012
21_44,725.12,727.53,0.0011
21_44,1037.87,1077.67,0.0011
21_44,885.22,891.63,0.001
21_44,802.37,882.23,0.001
27_29,638.43,702.43,0.9993
27_29,846.01,888.03,0.9992
27_29,776.6,823.25,0.9967
27_29,830.63,845.32,0.9958
27_29,891.33,910.72,0.9956
27_29,727.2,775.19,0.9954
27_29,989.47,1000.15,0.9946
27_29,914.69,948.07,0.9932
27_29,1001.51,1031.5,0.9836
27_29,964.78,982.81,0.9772
27_29,845.93,888.02,0.1352
27_29,830.63,845.31,0.1349
27_29,989.48,1000.15,0.1346
27_29,1084.57,1089.77,0.0207
27_29,830.64,845.32,0.0183
27_29,967.26,974.17,0.0156
27_29,658.86,669.21,0.0153
27_29,639.96,642.08,0.0125
27_29,984.95,990.78,0.0117
27_29,694.83,700.11,0.0095
27_29,958.49,963.92,0.0082
27_29,645.92,685.38,0.0081
27_29,778.96,799.81,0.0073
27_29,1081.7,1087.86,0.0064
27_29,849.53,874.65,0.0063
27_29,601.97,625.25,0.0062
27_29,1047.57,1050.39,0.0056
27_29,818.48,824.09,0.0052
27_29,912.18,918.45,0.0052
27_29,898.06,904.73,0.0051
27_29,631.97,637.5,0.0049
27_29,981.49,1000.55,0.0045
27_29,854.98,858.19,0.0045
27_29,1094.04,1096.96,0.0043
27_29,883.87,895.47,0.004
27_29,814.17,816.64,0.0038
27_29,900.17,980.14,0.0032
27_29,969.08,981.07,0.003
27_29,738.06,776.12,0.003
27_29,1072.07,1078.65,0.0028
27_29,1026.38,1032.11,0.0027
27_29,735.46,740.82,0.0027
27_29,815.89,827.54,0.0026
27_29,828.01,833.31,0.0025
27_29,1058.74,1070.27,0.0025
27_29,953.78,966.78,0.0025
27_29,904.26,907.0,0.0024
27_29,1108.22,1112.93,0.0023
27_29,1119.22,1121.98,0.0022
27_29,1091.91,1094.5,0.0022
27_29,925.35,930.62,0.0021
27_29,892.54,913.64,0.0021
27_29,714.17,716.48,0.0021
27_29,1026.36,1048.33,0.0018
27_29,614.1,618.62,0.0018
27_29,813.09,818.86,0.0017
27_29,1082.79,1085.64,0.0017
27_29,739.32,750.07,0.0017
27_29,668.75,674.92,0.0016
27_29,1088.47,1091.02,0.0016
27_29,772.2,778.23,0.0015
27_29,1055.51,1057.53,0.0015
27_29,1038.9,1041.95,0.0015
27_29,961.28,967.2,0.0015
27_29,1130.81,1133.77,0.0014
27_29,1136.41,1157.52,0.0014
27_29,639.87,708.56,0.0014
27_29,1158.43,1161.53,0.0014
27_29,767.44,772.73,0.0014
27_29,710.76,716.26,0.0013
27_29,716.89,722.86,0.0013
27_29,663.46,666.48,0.0013
27_29,1140.35,1222.68,0.0013
27_29,997.22,1034.25,0.0012
27_29,843.56,919.34,0.0011
27_29,934.72,937.18,0.0011
27_29,1030.73,1036.0,0.0011
27_29,1113.19,1118.77,0.001
27_29,920.15,940.4,0.001
29_28,699.62,719.27,0.9997
29_28,758.44,770.8,0.9995
29_28,848.65,861.03,0.9987
29_28,891.72,899.27,0.9987
29_28,641.87,695.91,0.9985
29_28,773.61,842.87,0.997
29_28,618.06,639.59,0.9958
29_28,865.14,873.4,0.9958
29_28,723.64,755.65,0.9956
29_28,872.93,888.28,0.9937
29_28,723.61,755.71,0.1359
29_28,848.67,861.02,0.1359
29_28,618.05,639.6,0.1354
29_28,865.15,873.39,0.135
29_28,758.43,770.8,0.1341
29_28,641.86,695.94,0.1338
29_28,872.93,888.28,0.1333
29_28,773.66,842.91,0.1328
29_28,872.94,888.28,0.0179
29_28,865.15,873.39,0.0178
29_28,749.8,759.87,0.016
29_28,692.72,698.01,0.0108
29_28,794.48,819.16,0.0092
29_28,734.84,741.64,0.0083
29_28,1084.33,1089.56,0.0081
29_28,907.76,918.63,0.0077
29_28,646.81,668.39,0.0069
29_28,858.84,865.09,0.0065
29_28,970.41,975.66,0.0064
29_28,965.85,1047.11,0.0053
29_28,1051.78,1057.67,0.0052
29_28,743.51,753.99,0.005
29_28,939.18,942.27,0.0045
29_28,1001.18,1006.37,0.0043
29_28,1149.29,1155.26,0.0042
29_28,1030.54,1036.39,0.0041
29_28,981.5,987.53,0.0041
29_28,1049.61,1052.58,0.004
29_28,648.47,651.34,0.0039
29_28,703.09,772.3,0.0036
29_28,836.77,839.74,0.0036
29_28,1112.81,1156.54,0.0034
29_28,618.74,631.25,0.0033
29_28,700.79,703.93,0.0032
29_28,706.79,709.69,0.003
29_28,838.18,843.01,0.0028
29_28,700.79,720.8,0.0027
29_28,722.42,725.12,0.0026
29_28,889.26,911.07,0.0025
29_28,969.94,979.9,0.0025
29_28,762.99,768.69,0.0024
29_28,953.72,973.82,0.0022
29_28,675.34,680.77,0.002
29_28,839.25,862.21,0.0019
29_28,756.42,761.95,0.0019
29_28,725.96,728.69,0.0018
29_28,655.42,660.99,0.0018
29_28,1016.8,1022.49,0.0018
29_28,1101.94,1104.87,0.0015
29_28,861.72,897.04,0.0014
29_28,650.44,653.08,0.0014
29_28,665.19,670.83,0.0013
29_28,1025.74,1048.89,0.0012
29_28,717.28,722.55,0.0012
29_28,1126.03,1136.14,0.0012
29_28,695.97,698.34,0.0012
29_28,1099.14,1120.12,0.0012
29_28,688.16,691.0,0.0011
29_28,996.48,1017.11,0.0011
29_28,639.88,646.67,0.001
29_28,732.44,744.31,0.001
29_28,908.34,911.48,0.001
29_28,1000.07,1003.11,0.001
18_49,1098.13,1189.15,1.0
18_49,614.34,789.45,0.9998
18_49,1073.06,1081.6,0.9991
18_49,1083.13,1087.94,0.9985
18_49,980.51,1072.3,0.9933
18_49,793.29,797.4,0.9929
18_49,1193.51,1204.02,0.9905
18_49,806.58,979.9,0.9871
18_49,1209.92,1228.8,0.9869
18_49,806.38,979.79,0.134
18_49,1083.13,1087.94,0.1334
18_49,793.3,797.41,0.1332
18_49,1209.92,1228.8,0.1319
18_49,628.68,642.88,0.0349
18_49,805.34,832.47,0.0272
18_49,1209.91,1228.8,0.0177
18_49,1105.86,1128.88,0.0099
18_49,1094.13,1098.64,0.0091
18_49,1197.77,1203.71,0.0074
18_49,958.81,970.6,0.0044
18_49,1133.22,1188.01,0.0042
18_49,1189.24,1204.83,0.0041
18_49,616.65,629.02,0.004
18_49,1215.61,1222.71,0.0039
18_49,863.82,944.17,0.0038
18_49,989.16,1078.14,0.0032
18_49,1178.71,1189.63,0.0028
18_49,686.77,749.71,0.0025
18_49,615.36,641.63,0.0024
18_49,1081.56,1089.57,0.0018
18_49,1101.42,1151.61,0.0018
18_49,768.12,791.57,0.0018
18_49,1224.71,1228.8,0.0017
18_49,806.61,818.02,0.0016
18_49,1180.43,1183.36,0.0016
18_49,962.38,968.34,0.0015
18_49,923.8,951.54,0.0014
18_49,953.18,959.78,0.0013
18_49,1066.2,1068.98,0.0013
18_49,1094.65,1097.39,0.0012
18_49,652.5,712.09,0.0011
18_49,1090.99,1093.55,0.001
27_45,786.43,809.77,0.9984
27_45,978.35,1008.62,0.9978
27_45,1090.74,1107.16,0.9968
27_45,1108.92,1155.56,0.9967
27_45,1066.53,1078.67,0.9902
27_45,879.8,972.36,0.9902
27_45,629.14,667.98,0.9893
27_45,685.31,718.14,0.9891
27_45,1014.67,1031.1,0.9871
27_45,810.67,839.18,0.9864
27_45,1046.64,1060.49,0.9433
27_45,1090.72,1107.17,0.1359
27_45,978.35,1008.58,0.1356
27_45,1108.94,1155.52,0.1353
27_45,1066.53,1078.64,0.1343
27_45,810.64,839.14,0.1342
27_45,630.73,641.23,0.0232
27_45,1090.74,1107.18,0.0184
27_45,1108.94,1155.59,0.0184
27_45,810.63,839.19,0.0182
27_45,978.38,1008.58,0.0182
27_45,1106.32,1109.06,0.014
27_45,777.95,780.24,0.0133
27_45,775.4,786.33,0.01
27_45,675.77,685.79,0.0079
27_45,1132.13,1152.25,0.0067
27_45,899.67,905.59,0.0057
27_45,842.76,864.03,0.0054
27_45,1110.45,1121.63,0.0053
27_45,692.62,714.04,0.0048
27_45,962.42,980.47,0.0048
27_45,1039.47,1061.95,0.0048
27_45,622.43,625.42,0.0046
27_45,875.07,886.83,0.0045
27_45,639.65,642.46,0.0044
27_45,980.26,1070.29,0.0041
27_45,1097.62,1103.7,0.004
27_45,1132.75,1134.66,0.004
27_45,997.54,1000.24,0.0035
27_45,891.0,896.86,0.0034
27_45,729.19,732.29,0.0033
