video_id,t_start,t_end,score
22_10,1156.43,1168.37,0.0022
22_10,774.22,776.71,0.0022
22_10,911.67,923.17,0.0022
22_10,981.68,993.68,0.0021
22_10,728.51,775.92,0.0019
22_10,783.61,795.27,0.0019
22_10,724.76,727.89,0.0019
22_10,810.28,828.43,0.0016
22_10,1144.0,1149.87,0.0016
22_10,1204.93,1228.8,0.0015
22_10,1049.83,1052.51,0.0014
22_10,1035.92,1076.17,0.0013
22_10,616.17,638.91,0.0013
22_10,841.07,844.15,0.0013
22_10,665.53,672.22,0.0013
22_10,868.03,870.61,0.0013
22_10,920.3,956.64,0.0012
22_10,1183.12,1185.79,0.0012
22_10,796.14,801.49,0.0012
22_10,843.81,854.58,0.0012
22_10,911.07,914.04,0.0011
22_10,1099.55,1102.12,0.0011
22_10,634.73,645.1,0.001
22_10,791.5,796.51,0.001
22_10,875.25,877.57,0.001
29_15,661.92,707.01,0.9987
29_15,936.99,1121.44,0.9971
29_15,615.45,659.64,0.9964
29_15,844.93,915.65,0.9951
29_15,917.74,934.98,0.9941
29_15,833.52,843.89,0.992
29_15,1122.51,1140.59,0.9918
29_15,758.5,771.36,0.9913
29_15,708.58,754.47,0.9836
29_15,1101.34,1117.31,0.965
29_15,774.69,830.54,0.9585
29_15,844.93,915.67,0.1339
29_15,936.81,1121.33,0.1332
29_15,758.51,771.36,0.1312
29_15,950.23,956.51,0.0069
29_15,995.99,1050.84,0.0058
29_15,721.84,724.8,0.0056
29_15,940.07,945.93,0.0055
29_15,689.94,701.37,0.0052
29_15,734.24,746.37,0.005
29_15,785.14,810.43,0.0048
29_15,834.59,845.08,0.0048
29_15,824.7,827.72,0.0046
29_15,709.76,732.26,0.0044
29_15,908.85,911.98,0.0041
29_15,843.69,865.09,0.0037
29_15,982.41,988.28,0.0035
29_15,882.86,885.75,0.0034
29_15,1108.6,1114.67,0.0034
29_15,658.7,681.59,0.0034
29_15,762.44,765.15,0.003
29_15,653.69,660.09,0.003
29_15,953.89,975.1,0.003
29_15,847.71,895.28,0.0029
29_15,912.3,950.56,0.0028
29_15,1009.41,1012.24,0.0027
29_15,778.95,799.49,0.0024
29_15,804.6,810.23,0.0023
29_15,1035.48,1047.1,0.0023
29_15,690.52,696.35,0.0022
29_15,1090.23,1096.44,0.0021
29_15,1079.7,1085.69,0.002
29_15,974.06,977.08,0.002
29_15,1072.68,1075.56,0.0019
29_15,799.5,822.17,0.0018
29_15,774.8,778.21,0.0018
29_15,659.87,671.23,0.0016
29_15,702.14,707.86,0.0016
29_15,1029.65,1032.11,0.0014
29_15,918.53,937.91,0.0013
29_15,632.64,655.5,0.0012
29_15,641.23,644.01,0.0011
29_15,760.22,762.92,0.0011
29_15,885.32,891.68,0.0011
29_15,718.2,728.91,0.0011
29_15,1126.01,1138.74,0.0011
29_15,905.76,916.01,0.001
7_135,1014.53,1027.87,0.9992
7_135,1007.47,1013.86,0.9991
7_135,1030.35,1052.39,0.9945
7_135,707.23,732.96,0.9945
7_135,618.43,650.74,0.9934
7_135,837.98,900.86,0.9915
7_135,653.22,676.49,0.9873
7_135,1054.31,1081.23,0.9837
7_135,678.05,703.8,0.9817
7_135,962.08,1004.8,0.9773
7_135,1014.51,1027.88,0.1355
7_135,707.23,732.97,0.1345
7_135,1007.47,1013.87,0.134
7_135,618.45,650.7,0.1324
7_135,732.92,771.34,0.0183
7_135,1014.52,1027.87,0.0181
7_135,899.4,944.28,0.0132
7_135,761.31,784.0,0.0071
7_135,881.11,901.69,0.005
7_135,977.97,1001.24,0.0044
7_135,844.07,870.8,0.004
7_135,827.71,840.19,0.004
7_135,1087.03,1090.13,0.0033
7_135,864.58,867.54,0.0033
7_135,717.93,720.92,0.0032
7_135,996.1,998.46,0.0031
7_135,841.96,844.54,0.003
7_135,656.16,662.41,0.0026
7_135,747.77,753.89,0.0025
7_135,1102.18,1125.72,0.0025
7_135,791.97,803.77,0.0024
7_135,737.62,748.47,0.0022
7_135,1066.0,1076.95,0.0018
7_135,702.2,735.99,0.0018
7_135,894.95,974.22,0.0016
7_135,830.72,906.87,0.0016
7_135,895.09,900.87,0.0015
7_135,921.27,926.33,0.0014
7_135,948.18,954.63,0.0014
7_135,647.64,729.87,0.0014
7_135,618.33,621.38,0.0013
7_135,1070.57,1073.41,0.0013
7_135,772.24,784.8,0.0012
7_135,637.79,650.11,0.0012
7_135,1128.42,1141.01,0.0011
7_135,958.54,963.35,0.001
5_3,616.3,628.15,0.9999
5_3,635.24,642.33,0.9991
5_3,829.34,834.92,0.9984
5_3,798.53,820.0,0.9975
5_3,672.25,688.21,0.9965
5_3,691.96,769.14,0.9959
5_3,819.98,829.25,0.9956
5_3,904.57,911.96,0.9955
5_3,835.07,845.83,0.9949
5_3,657.45,660.41,0.9926
5_3,628.62,635.19,0.9924
5_3,648.0,657.19,0.9897
5_3,769.1,798.3,0.9871
5_3,846.09,883.76,0.9822
5_3,887.56,904.36,0.9607
5_3,798.55,820.03,0.1356
5_3,657.45,660.41,0.1353
5_3,672.27,688.2,0.1351
5_3,628.61,635.2,0.134
5_3,819.98,829.24,0.1338
5_3,904.57,911.96,0.1338
5_3,616.29,628.14,0.1334
5_3,846.06,883.77,0.1324
5_3,635.25,642.33,0.1319
5_3,1046.95,1052.18,0.0248
5_3,672.25,688.2,0.018
5_3,635.24,642.33,0.0175
5_3,874.17,879.62,0.0121
5_3,616.62,637.48,0.0083
5_3,681.07,686.79,0.0074
5_3,687.59,706.19,0.0069
5_3,1020.88,1026.98,0.0065
5_3,1106.66,1148.11,0.0063
5_3,627.33,696.86,0.0059
5_3,657.87,668.8,0.0054
5_3,900.79,904.04,0.0053
5_3,842.82,845.48,0.0046
5_3,824.86,892.59,0.0038
5_3,854.77,857.58,0.0036
5_3,666.92,669.62,0.0036
5_3,961.59,967.12,0.0032
5_3,774.35,786.78,0.0032
5_3,958.7,961.38,0.0029
5_3,627.45,637.97,0.0028
5_3,823.62,829.51,0.0021
5_3,858.08,880.39,0.0021
5_3,618.45,625.35,0.0021
5_3,901.79,924.09,0.0021
5_3,793.28,829.15,0.002
5_3,612.83,615.62,0.0019
5_3,1085.62,1088.39,0.0019
5_3,644.78,648.01,0.0019
5_3,1039.44,1044.8,0.0018
5_3,906.29,908.99,0.0016
5_3,785.79,796.95,0.0016
5_3,869.06,871.59,0.0016
5_3,719.55,722.62,0.0015
5_3,809.77,820.16,0.0015
5_3,924.7,936.47,0.0015
5_3,655.98,660.92,0.0015
5_3,702.24,704.75,0.0014
5_3,860.33,863.51,0.0014
5_3,747.36,758.76,0.0013
5_3,797.87,801.0,0.0013
5_3,1017.05,1020.16,0.0012
5_3,794.7,797.73,0.0012
5_3,728.71,734.69,0.0012
5_3,655.72,673.24,0.0011
5_3,1044.99,1047.78,0.0011
5_3,885.58,888.2,0.0011
5_3,888.33,910.69,0.0011
5_3,921.28,923.87,0.0011
5_3,836.73,842.55,0.0011
5_3,704.53,747.81,0.0011
5_3,754.31,757.16,0.001
5_3,1055.02,1065.67,0.001
29_19,861.19,893.28,0.9987
29_19,853.47,855.9,0.9984
29_19,893.39,908.78,0.9976
29_19,955.03,1113.28,0.9968
29_19,784.17,850.57,0.9964
29_19,727.61,779.31,0.9957
29_19,644.57,683.0,0.9955
29_19,1116.28,1130.35,0.9925
29_19,618.63,641.8,0.9923
29_19,1135.28,1165.85,0.9919
29_19,914.29,944.64,0.9867
29_19,853.47,855.91,0.1353
29_19,954.83,1113.26,0.135
29_19,1116.27,1130.34,0.1349
29_19,832.53,855.96,0.0199
29_19,732.69,759.81,0.018
29_19,611.18,641.19,0.0144
29_19,1112.8,1115.53,0.0109
29_19,632.82,642.26,0.0081
29_19,709.72,731.95,0.0071
29_19,852.23,862.93,0.0065
29_19,821.37,842.4,0.006
29_19,641.13,652.41,0.006
29_19,1107.8,1130.6,0.0053
29_19,990.98,1058.25,0.0052
29_19,870.34,893.1,0.0051
29_19,725.36,730.02,0.0048
29_19,682.52,721.92,0.0047
29_19,616.88,625.76,0.0042
29_19,608.71,617.36,0.0042
29_19,1099.55,1113.85,0.004
29_19,974.7,996.03,0.0039
29_19,829.66,852.05,0.0038
29_19,894.05,906.76,0.0033
29_19,756.8,779.36,0.0033
29_19,644.55,670.02,0.0032
29_19,1005.69,1012.25,0.0032
29_19,906.54,942.9,0.003
29_19,841.99,862.01,0.003
29_19,698.97,775.64,0.0024
29_19,1111.46,1117.53,0.0023
29_19,730.22,735.47,0.0023
29_19,1164.98,1170.96,0.0022
29_19,713.14,725.0,0.0022
29_19,1137.07,1160.65,0.0022
29_19,1028.72,1087.56,0.0022
29_19,643.61,649.31,0.002
29_19,623.03,684.56,0.002
29_19,840.72,849.95,0.002
29_19,1091.33,1130.42,0.0019
29_19,795.71,841.37,0.0017
29_19,854.22,865.12,0.0017
29_19,1090.18,1093.34,0.0017
29_19,997.9,1024.88,0.0016
29_19,968.28,973.17,0.0016
29_19,1024.79,1051.56,0.0015
29_19,1099.54,1102.24,0.0014
29_19,1070.77,1077.64,0.0014
29_19,601.34,627.07,0.0014
29_19,862.22,887.51,0.0014
29_19,1165.05,1167.84,0.0014
29_19,722.0,732.88,0.0013
29_19,1131.93,1133.96,0.0013
29_19,635.26,640.8,0.0013
29_19,1075.95,1100.55,0.0012
29_19,719.71,722.43,0.0012
29_19,1136.74,1143.83,0.0012
29_19,953.76,974.69,0.0012
29_19,1123.08,1129.45,0.0012
29_19,1111.47,1113.63,0.0012
29_19,1056.05,1062.42,0.0011
29_19,1168.98,1189.29,0.001
10_42,614.57,714.56,0.9999
10_42,781.31,819.18,0.9992
10_42,895.57,905.51,0.9984
10_42,821.41,834.79,0.9978
10_42,930.66,933.34,0.9955
10_42,941.07,942.93,0.9942
10_42,908.76,915.99,0.994
10_42,916.29,928.79,0.992
10_42,929.07,930.67,0.9858
10_42,774.0,778.67,0.9842
10_42,942.93,944.0,0.9817
10_42,936.53,937.6,0.9792
10_42,944.0,945.07,0.9773
10_42,978.67,979.73,0.9764
10_42,733.31,773.35,0.9757
10_42,961.59,975.04,0.9744
10_42,717.4,733.08,0.9721
10_42,841.84,845.48,0.9648
10_42,803.74,818.67,0.7067
10_42,930.67,933.34,0.135
10_42,908.76,915.99,0.1346
10_42,929.07,930.67,0.1338
10_42,916.28,928.79,0.1337
10_42,908.75,915.98,0.0179
10_42,940.81,943.88,0.0146
10_42,938.19,941.02,0.0136
10_42,819.75,843.91,0.013
10_42,933.27,936.71,0.0122
10_42,893.83,896.2,0.0097
10_42,886.45,892.57,0.0091
10_42,941.94,961.81,0.0067
10_42,803.96,806.49,0.0063
10_42,1037.32,1049.04,0.0062
10_42,848.32,854.15,0.006
10_42,948.87,951.1,0.0056
10_42,701.09,703.79,0.0054
10_42,946.94,949.49,0.0053
10_42,860.96,871.43,0.0052
10_42,929.41,935.29,0.005
10_42,840.03,845.65,0.0043
10_42,977.9,1018.8,0.0039
10_42,1125.39,1131.57,0.0038
10_42,810.87,816.76,0.0036
10_42,945.22,948.2,0.0035
10_42,926.8,929.1,0.0035
10_42,975.14,981.21,0.0032
10_42,827.83,910.13,0.0032
10_42,989.09,995.08,0.0032
10_42,1003.84,1006.89,0.0032
10_42,1110.04,1133.79,0.003
10_42,1101.14,1107.08,0.0029
10_42,619.91,643.06,0.0027
10_42,877.32,880.43,0.0027
10_42,693.37,699.71,0.0024
10_42,1027.14,1038.04,0.0023
10_42,1041.36,1047.25,0.0023
10_42,884.28,895.28,0.0021
10_42,683.62,690.06,0.0021
10_42,615.41,700.42,0.0019
10_42,1133.18,1154.21,0.0018
10_42,827.84,830.88,0.0017
10_42,782.91,789.21,0.0017
10_42,726.04,728.77,0.0016
10_42,757.71,769.23,0.0016
10_42,875.37,878.19,0.0015
10_42,949.3,952.35,0.0015
10_42,1046.88,1052.68,0.0015
10_42,789.6,792.26,0.0015
10_42,1153.1,1156.28,0.0015
10_42,1142.76,1148.66,0.0015
10_42,1008.78,1011.52,0.0014
10_42,849.69,852.57,0.0013
10_42,921.91,927.9,0.0013
10_42,850.52,873.21,0.0012
10_42,736.51,777.89,0.0012
10_42,934.66,937.28,0.0011
10_42,917.48,923.95,0.0011
10_42,735.17,741.12,0.0011
10_42,838.5,841.38,0.0011
10_42,1019.79,1032.06,0.001
23_9,761.21,799.97,0.9986
23_9,1111.84,1148.37,0.9951
23_9,1017.6,1035.85,0.995
23_9,900.76,944.54,0.994
23_9,980.34,1015.42,0.9937
23_9,1035.85,1108.9,0.9877
23_9,618.81,661.13,0.9771
23_9,666.25,715.91,0.9757
23_9,948.93,973.76,0.9735
23_9,1149.83,1228.8,0.9687
23_9,721.81,758.35,0.9622
23_9,802.16,897.03,0.9466
23_9,761.21,799.95,0.135
23_9,1017.61,1035.86,0.1348
23_9,948.95,973.76,0.132
23_9,1111.86,1148.33,0.1308
23_9,948.92,973.77,0.0178
23_9,897.86,972.63,0.0048
23_9,1039.57,1081.59,0.0043
23_9,837.74,843.6,0.0043
23_9,671.8,760.34,0.0037
23_9,874.99,898.48,0.0034
23_9,939.68,942.91,0.0031
23_9,740.66,752.61,0.003
23_9,643.18,662.89,0.0029
23_9,989.67,1014.72,0.0028
23_9,1145.51,1151.93,0.0026
23_9,828.17,851.67,0.0026
23_9,1084.62,1107.51,0.0014
23_9,1149.5,1172.59,0.0014
23_9,791.49,803.2,0.0013
23_9,801.02,826.69,0.0013
23_9,719.49,755.41,0.0013
23_9,874.55,886.69,0.0012
23_9,772.46,795.88,0.0011
23_9,977.25,1012.21,0.0011
23_9,886.32,897.45,0.001
7_26,774.36,783.38,0.9999
7_26,615.8,646.24,0.9989
7_26,702.18,712.21,0.9984
7_26,646.59,701.16,0.9887
7_26,804.93,816.86,0.9875
7_26,712.6,729.97,0.9842
7_26,783.89,804.03,0.9837
7_26,745.97,773.61,0.9756
7_26,729.97,745.7,0.9667
7_26,702.18,712.21,0.1353
7_26,646.62,701.06,0.1341
7_26,646.64,701.11,0.0179
7_26,993.23,1003.82,0.0148
7_26,699.98,702.35,0.011
7_26,836.91,839.84,0.0106
7_26,694.24,699.63,0.0079
7_26,932.17,938.54,0.0069
7_26,974.75,981.47,0.0065
7_26,911.02,914.15,0.0042
7_26,654.33,660.1,0.0042
7_26,998.06,1090.49,0.0037
7_26,823.74,826.54,0.0036
7_26,949.34,961.9,0.0036
7_26,640.37,645.96,0.0032
7_26,743.87,754.97,0.0032
7_26,699.28,716.42,0.0031
7_26,900.86,906.23,0.003
7_26,785.29,791.3,0.0028
7_26,807.5,813.52,0.0027
7_26,868.58,874.39,0.0026
7_26,851.25,854.36,0.0024
7_26,889.97,895.91,0.0023
7_26,880.28,883.04,0.0023
7_26,919.9,925.73,0.0022
7_26,729.33,753.32,0.002
7_26,773.11,782.57,0.002
7_26,711.72,722.49,0.0019
7_26,764.8,774.73,0.0018
7_26,1018.11,1040.12,0.0018
7_26,973.98,976.99,0.0017
7_26,962.99,983.9,0.0016
7_26,1003.9,1009.99,0.0016
7_26,614.6,617.32,0.0016
7_26,626.68,629.75,0.0015
7_26,990.32,992.74,0.0015
7_26,962.22,965.19,0.0015
7_26,1000.19,1002.97,0.0015
7_26,824.6,865.92,0.0014
7_26,919.27,921.89,0.0013
7_26,718.7,721.48,0.0013
7_26,653.19,655.66,0.0013
7_26,694.69,700.33,0.0012
7_26,804.43,824.23,0.0012
7_26,975.56,978.65,0.0012
7_26,653.13,677.52,0.0012
7_26,899.3,943.73,0.0012
7_26,591.97,629.12,0.0012
7_26,967.85,973.97,0.0012
7_26,618.9,624.93,0.0011
7_26,792.32,795.12,0.0011
7_26,630.46,641.29,0.0011
25_41,1029.12,1031.11,0.9985
25_41,675.91,680.45,0.9976
25_41,631.44,642.5,0.9974
25_41,705.86,904.79,0.9973
25_41,693.34,696.0,0.9954
25_41,907.26,933.09,0.9948
25_41,936.75,983.91,0.9939
25_41,647.17,665.44,0.9938
25_41,1141.81,1149.55,0.9911
25_41,998.98,1005.53,0.9902
25_41,1030.39,1054.92,0.9841
25_41,685.16,693.26,0.9831
25_41,984.81,986.64,0.9794
25_41,933.54,934.42,0.976
25_41,1009.48,1022.65,0.9703
25_41,1054.68,1069.17,0.9676
25_41,1047.1,1048.92,0.9676
25_41,1070.35,1138.91,0.965
25_41,693.33,696.0,0.135
25_41,1029.12,1031.11,0.1349
25_41,907.25,933.09,0.134
25_41,998.98,1005.53,0.1336
25_41,631.44,642.5,0.1331
25_41,936.78,983.89,0.132
25_41,1030.41,1054.93,0.1317
25_41,765.62,788.03,0.0123
25_41,934.15,939.09,0.0117
25_41,666.31,677.33,0.0096
25_41,806.53,819.13,0.0095
25_41,700.18,705.49,0.009
25_41,1067.47,1078.71,0.0077
25_41,984.66,987.08,0.0072
25_41,993.48,999.5,0.0062
25_41,614.63,639.76,0.0062
25_41,901.39,907.63,0.0056
25_41,1096.62,1102.7,0.0051
25_41,627.38,630.17,0.0051
25_41,1078.05,1124.42,0.0047
25_41,969.09,981.02,0.0037
25_41,662.11,680.02,0.0037
25_41,621.8,631.87,0.0037
25_41,752.84,755.24,0.0036
25_41,1140.54,1223.56,0.0036
25_41,747.5,770.63,0.0035
25_41,868.29,889.56,0.0034
25_41,695.73,698.4,0.0033
25_41,684.03,694.73,0.0033
25_41,805.98,852.14,0.0032
25_41,775.64,781.4,0.0032
25_41,843.49,848.65,0.0031
25_41,675.24,680.26,0.003
25_41,996.04,1006.41,0.003
25_41,930.78,933.1,0.0027
25_41,691.43,703.77,0.0026
25_41,719.82,740.08,0.0025
25_41,587.28,637.67,0.0023
25_41,754.58,757.02,0.0023
25_41,928.86,940.76,0.0022
25_41,796.24,807.84,0.0021
25_41,772.42,775.39,0.002
25_41,698.19,701.1,0.0019
25_41,750.29,752.82,0.0019
25_41,762.92,769.09,0.0019
25_41,977.74,980.55,0.0018
25_41,1054.17,1077.82,0.0018
25_41,850.09,856.21,0.0018
25_41,703.97,710.04,0.0017
25_41,989.72,992.2,0.0017
25_41,692.82,697.94,0.0017
25_41,1074.46,1084.66,0.0016
25_41,679.68,685.78,0.0016
25_41,1031.37,1037.58,0.0016
25_41,1145.76,1157.82,0.0016
25_41,876.05,881.91,0.0015
25_41,885.04,907.82,0.0015
25_41,1006.64,1009.4,0.0015
25_41,808.16,810.93,0.0015
25_41,1135.92,1142.59,0.0015
25_41,1158.21,1163.49,0.0014
25_41,903.04,937.29,0.0014
25_41,989.9,1082.37,0.0014
25_41,979.67,985.3,0.0014
25_41,739.12,745.69,0.0014
25_41,1020.72,1031.34,0.0013
25_41,931.32,933.87,0.0012
25_41,724.34,735.36,0.0012
25_41,1153.23,1159.25,0.0012
25_41,687.55,692.69,0.0012
25_41,1084.84,1131.72,0.0012
25_41,884.36,890.16,0.0011
25_41,921.66,927.98,0.0011
25_41,853.86,865.91,0.0011
25_41,1018.9,1021.79,0.0011
25_41,684.92,689.3,0.001
25_41,956.97,980.01,0.001
25_41,703.6,716.73,0.001
25_41,1149.32,1191.48,0.001
25_41,1129.84,1132.72,0.001
5_15,968.04,974.94,0.9991
5_15,821.27,824.41,0.9985
5_15,848.78,949.86,0.9983
5_15,760.39,795.22,0.9966
5_15,655.68,685.57,0.9965
5_15,616.09,653.75,0.9952
5_15,949.91,964.38,0.9948
5_15,795.75,806.08,0.9926
5_15,1068.69,1078.31,0.9925
5_15,1002.1,1026.39,0.9786
5_15,975.02,997.43,0.9757
5_15,751.18,760.06,0.9749
5_15,1026.66,1068.48,0.9671
5_15,619.78,749.1,0.7809
5_15,817.41,824.52,0.6655
5_15,848.81,949.8,0.1349
5_15,968.03,974.93,0.1349
5_15,795.75,806.09,0.1338
5_15,949.92,964.37,0.1319
5_15,655.72,685.56,0.1216
5_15,616.08,653.78,0.1185
5_15,817.41,824.53,0.0904
5_15,821.27,824.42,0.0593
5_15,968.03,974.94,0.0179
5_15,949.91,964.38,0.0179
5_15,655.71,685.54,0.016
5_15,683.17,688.9,0.0121
5_15,1068.9,1075.12,0.01
5_15,730.73,733.63,0.0098
5_15,938.68,941.64,0.0095
5_15,1024.13,1026.83,0.0093
5_15,1089.1,1128.38,0.0072
5_15,936.79,948.93,0.0064
5_15,1079.81,1085.41,0.0063
5_15,619.2,643.96,0.0062
5_15,659.66,665.58,0.0057
5_15,894.18,900.06,0.0046
5_15,1078.25,1098.35,0.0044
5_15,751.35,762.0,0.0044
5_15,1028.45,1031.33,0.0041
5_15,656.18,659.0,0.0037
5_15,1120.25,1123.06,0.0036
5_15,1015.99,1019.05,0.0035
5_15,885.39,907.59,0.0033
5_15,817.45,827.6,0.0031
5_15,710.99,716.34,0.0031
5_15,1142.8,1148.77,0.003
5_15,686.47,731.59,0.0028
5_15,1009.37,1015.29,0.0028
5_15,846.75,849.5,0.0027
5_15,1085.41,1088.26,0.0024
5_15,838.51,844.82,0.0023
5_15,1105.89,1117.27,0.0023
5_15,1100.12,1103.39,0.0021
5_15,911.27,917.11,0.002
5_15,974.42,984.33,0.002
5_15,941.06,943.61,0.002
5_15,617.07,629.03,0.0019
5_15,902.55,905.44,0.0019
5_15,693.6,696.19,0.0019
5_15,677.03,679.61,0.0019
5_15,927.11,929.95,0.0018
5_15,1066.73,1102.57,0.0018
5_15,730.98,740.8,0.0018
5_15,1159.32,1164.66,0.0017
5_15,870.37,876.64,0.0017
5_15,773.56,779.44,0.0016
5_15,1071.59,1074.54,0.0016
5_15,743.75,746.55,0.0016
5_15,838.49,859.99,0.0016
5_15,670.1,673.02,0.0015
5_15,1014.48,1017.73,0.0014
5_15,1141.95,1224.83,0.0014
5_15,1107.62,1126.94,0.0013
5_15,924.84,935.63,0.0013
5_15,943.72,964.55,0.0013
5_15,753.12,759.34,0.0013
5_15,999.34,1010.22,0.0012
5_15,736.25,738.75,0.0012
5_15,645.97,649.11,0.0012
5_15,783.3,795.33,0.0012
5_15,800.02,806.12,0.0012
5_15,1149.71,1156.24,0.0011
5_15,647.43,657.96,0.001
5_15,871.02,873.99,0.001
5_15,875.17,878.26,0.001
21_28,802.05,819.69,0.9999
21_28,953.21,960.86,0.9982
21_28,820.88,879.11,0.9978
21_28,730.8,792.57,0.9975
21_28,877.92,904.41,0.9972
21_28,677.92,689.11,0.997
21_28,618.54,646.74,0.9955
21_28,657.34,677.91,0.9947
21_28,932.02,953.8,0.9939
21_28,690.31,726.14,0.9925
21_28,903.2,916.75,0.9882
21_28,917.32,932.63,0.981
21_28,960.26,971.44,0.9792
21_28,730.93,792.57,0.1356
21_28,953.22,960.85,0.1353
21_28,677.91,689.11,0.1345
21_28,657.35,677.91,0.1336
21_28,903.21,916.74,0.1329
21_28,877.91,904.42,0.1319
21_28,730.86,792.55,0.0181
21_28,953.21,960.85,0.018
21_28,779.88,782.85,0.0177
21_28,760.95,764.36,0.0125
21_28,1014.04,1019.26,0.0101
21_28,1133.34,1144.6,0.01
21_28,919.76,931.45,0.0092
21_28,826.3,867.24,0.0086
21_28,688.66,691.66,0.0086
21_28,876.37,879.3,0.0081
21_28,730.94,733.33,0.0066
21_28,703.19,705.89,0.0063
21_28,656.67,661.49,0.0061
21_28,930.71,950.84,0.0058
21_28,788.73,822.6,0.0055
21_28,834.88,837.77,0.0049
21_28,1011.43,1054.25,0.0046
21_28,868.21,880.92,0.0046
21_28,618.24,657.65,0.0044
21_28,1108.83,1114.58,0.0042
21_28,1097.85,1100.17,0.0039
21_28,900.77,903.21,0.0038
21_28,866.19,872.42,0.0038
21_28,779.28,784.53,0.0036
21_28,688.7,698.16,0.0034
21_28,622.13,628.07,0.0032
21_28,813.95,816.92,0.0032
21_28,798.59,801.36,0.0029
21_28,850.74,873.49,0.0028
21_28,970.83,976.74,0.0025
21_28,725.87,731.15,0.0023
21_28,757.26,779.56,0.0021
21_28,832.91,856.47,0.002
21_28,970.31,991.8,0.0019
21_28,653.31,692.47,0.0019
21_28,1079.73,1091.64,0.0017
21_28,1111.49,1132.02,0.0016
21_28,968.83,971.39,0.0016
21_28,1030.08,1033.05,0.0015
21_28,1057.56,1060.03,0.0015
21_28,926.0,928.81,0.0015
21_28,953.52,955.98,0.0014
21_28,965.76,969.01,0.0014
21_28,665.38,677.99,0.0014
21_28,1094.42,1115.71,0.0014
21_28,907.15,951.45,0.0014
21_28,989.31,995.03,0.0013
21_28,1059.84,1069.76,0.0013
21_28,821.85,842.89,0.0013
21_28,798.34,803.51,0.0013
21_28,1006.14,1008.92,0.0012
21_28,810.72,816.69,0.0011
21_28,640.53,643.77,0.0011
21_28,614.41,617.41,0.0011
21_28,696.23,707.98,0.0011
21_28,756.32,759.26,0.0011
21_28,782.17,787.68,0.0011
21_28,717.91,723.96,0.001
21_28,1032.64,1038.94,0.001
21_28,1144.31,1155.5,0.001
7_32,632.51,647.42,0.9988
7_32,648.83,703.85,0.9977
7_32,764.4,773.8,0.9967
7_32,729.37,763.59,0.9962
7_32,792.27,801.91,0.9961
7_32,714.33,728.07,0.9888
7_32,784.74,789.79,0.9871
7_32,616.53,631.09,0.9682
7_32,775.1,782.86,0.9668
7_32,729.34,763.6,0.1353
7_32,764.4,773.81,0.1352
7_32,792.26,801.9,0.1344
7_32,648.89,703.84,0.1319
7_32,706.46,728.63,0.0146
7_32,673.66,676.7,0.0104
7_32,881.85,884.16,0.0086
7_32,736.69,748.22,0.0084
7_32,948.98,951.57,0.0082
7_32,663.7,669.43,0.0076
7_32,785.73,788.85,0.007
7_32,773.15,782.07,0.0068
7_32,828.28,839.72,0.0064
7_32,1021.4,1024.22,0.005
7_32,959.22,961.78,0.0048
7_32,966.48,988.33,0.0048
7_32,748.81,751.94,0.0046
7_32,919.44,922.56,0.0046
7_32,939.05,950.98,0.0041
7_32,901.87,907.18,0.0033
7_32,650.22,733.93,0.0033
7_32,841.81,847.71,0.0033
7_32,995.16,1001.26,0.0033
7_32,765.42,771.1,0.0031
7_32,760.76,763.49,0.0031
7_32,775.28,793.77,0.0028
7_32,801.42,811.29,0.0028
7_32,824.01,829.58,0.0027
7_32,975.64,978.41,0.0027
7_32,855.76,877.01,0.0027
7_32,893.6,898.83,0.0026
7_32,847.23,849.88,0.0026
7_32,986.02,988.16,0.0025
7_32,830.99,837.17,0.0025
7_32,965.51,971.12,0.0024
7_32,684.02,705.29,0.0024
7_32,952.65,955.69,0.0022
7_32,590.96,630.23,0.0021
7_32,864.8,867.43,0.0018
7_32,646.35,648.63,0.0018
7_32,656.2,658.82,0.0018
7_32,672.97,693.69,0.0017
7_32,937.62,939.98,0.0015
7_32,797.97,801.04,0.0015
7_32,678.37,681.41,0.0015
7_32,867.42,870.06,0.0014
7_32,838.33,841.55,0.0013
7_32,950.95,953.16,0.0013
7_32,958.71,961.54,0.0012
7_32,744.39,762.88,0.0012
7_32,770.11,815.91,0.0012
7_32,1023.47,1026.4,0.0012
7_32,898.62,901.98,0.0012
7_32,1011.61,1017.2,0.0011
7_32,686.48,691.8,0.0011
7_32,1002.51,1088.22,0.0011
7_32,792.98,798.47,0.0011
3_18,729.9,747.59,0.9997
3_18,842.47,870.45,0.9997
3_18,891.63,927.44,0.9979
3_18,1036.12,1059.18,0.9977
3_18,972.71,995.8,0.9974
3_18,750.59,789.37,0.9973
3_18,811.48,826.73,0.9966
3_18,792.32,801.65,0.9965
3_18,872.43,890.12,0.9964
3_18,618.34,683.15,0.9953
3_18,1059.18,1116.72,0.9941
3_18,707.29,729.4,0.9937
3_18,1003.15,1031.66,0.9927
3_18,948.6,970.72,0.937
3_18,972.71,995.81,0.1353
3_18,707.32,729.42,0.1353
3_18,792.33,801.66,0.1352
3_18,1059.21,1116.7,0.1347
3_18,872.45,890.12,0.1342
3_18,842.44,870.46,0.134
3_18,891.6,927.45,0.1326
3_18,1003.2,1031.67,0.1317
3_18,1036.1,1059.19,0.1308
3_18,1090.07,1092.53,0.0247
